LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.011 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
     13870  -19709.717      3.7914605e-07  2.5890422e-06 -2.2217215e-05  48226.194      26.133598      26.133598      70.612983    
     13880  -19709.717      3.5211867e-07  2.6174689e-06 -2.2691343e-05  48226.194      26.133598      26.133598      70.612983    
     13890  -19709.717      3.9225926e-07  2.6795518e-06 -2.3456572e-05  48226.194      26.133598      26.133598      70.612983    
     13900  -19709.717      5.2229074e-07  2.750699e-06  -2.4307813e-05  48226.194      26.133598      26.133598      70.612983    
     13910  -19709.717      5.4118305e-07  2.8173306e-06 -2.5130972e-05  48226.194      26.133598      26.133598      70.612983    
     13920  -19709.717      4.4030346e-07  2.8906259e-06 -2.6040571e-05  48226.194      26.133598      26.133598      70.612983    
     13930  -19709.717      3.9208106e-07  2.9993253e-06 -2.7301261e-05  48226.194      26.133598      26.133598      70.612983    
     13940  -19709.717      4.2351833e-07  3.1667711e-06 -2.912943e-05   48226.194      26.133598      26.133598      70.612983    
     13950  -19709.717      4.3166812e-07  3.3885573e-06 -3.1488316e-05  48226.194      26.133598      26.133598      70.612983    
     13960  -19709.717      5.8599634e-07  3.6252404e-06 -3.4015121e-05  48226.194      26.133598      26.133598      70.612983    
     13970  -19709.717      6.7447196e-07  3.8213907e-06 -3.6190038e-05  48226.194      26.133598      26.133598      70.612983    
     13980  -19709.717      6.3307867e-07  3.9479008e-06 -3.7743106e-05  48226.194      26.133598      26.133598      70.612983    
     13990  -19709.717      4.6497781e-07  4.0330765e-06 -3.8949701e-05  48226.194      26.133598      26.133598      70.612983    
     14000  -19709.717      5.5723249e-07  4.1477218e-06 -4.0494256e-05  48226.194      26.133598      26.133598      70.612983    
     14010  -19709.717      5.2393146e-07  4.3571349e-06 -4.3018707e-05  48226.194      26.133598      26.133598      70.612983    
     14020  -19709.717      6.9330727e-07  4.6763014e-06 -4.6685434e-05  48226.194      26.133598      26.133598      70.612983    
     14030  -19709.717      8.4907101e-07  5.0466455e-06 -5.0905903e-05  48226.194      26.133598      26.133598      70.612983    
     14040  -19709.717      9.0073388e-07  5.349557e-06  -5.4472251e-05  48226.194      26.133598      26.133598      70.612983    
     14050  -19709.717      8.8693885e-07  5.4753216e-06 -5.6276703e-05  48226.194      26.133598      26.133598      70.612983    
     14060  -19709.717      8.5127311e-07  5.4129757e-06 -5.6204685e-05  48226.194      26.133598      26.133598      70.612983    
     14070  -19709.717      8.4573509e-07  5.2687975e-06 -5.5350228e-05  48226.194      26.133598      26.133598      70.612983    
     14080  -19709.717      6.5709064e-07  5.1943253e-06 -5.5273638e-05  48226.194      26.133598      26.133598      70.612983    
     14090  -19709.717      8.1644761e-07  5.30652e-06   -5.7237197e-05  48226.194      26.133598      26.133598      70.612983    
     14100  -19709.717      9.953782e-07   5.6513461e-06 -6.1770217e-05  48226.194      26.133598      26.133598      70.612983    
     14110  -19709.717      9.7792821e-07  6.1940678e-06 -6.8565984e-05  48226.194      26.133598      26.133598      70.612983    
     14120  -19709.717      1.0488458e-06  6.8201728e-06 -7.6358636e-05  48226.194      26.133598      26.133598      70.612983    
     14130  -19709.717      1.3136099e-06  7.3667956e-06 -8.3363918e-05  48226.194      26.133598      26.133598      70.612983    
     14140  -19709.717      1.3019828e-06  7.7044352e-06 -8.8105043e-05  48226.194      26.133598      26.133598      70.612983    
     14150  -19709.717      1.1913756e-06  7.8205996e-06 -9.0433941e-05  48226.194      26.133598      26.133598      70.612983    
     14160  -19709.717      1.2943975e-06  7.81826e-06   -9.1514043e-05  48226.194      26.133598      26.133598      70.612983    
     14170  -19709.717      1.0980728e-06  7.8281875e-06 -9.2825732e-05  48226.194      26.133598      26.133598      70.612983    
     14180  -19709.717      1.0437458e-06  7.9202883e-06 -9.5119763e-05  48226.194      26.133598      26.133598      70.612983    
     14190  -19709.717      1.2491623e-06  8.0721617e-06 -9.8130266e-05  48226.194      26.133598      26.133598      70.612983    
     14200  -19709.717      1.334751e-06   8.2022103e-06 -0.00010089782  48226.194      26.133598      26.133598      70.612983    
     14210  -19709.717      1.1158221e-06  8.2489563e-06 -0.00010270176  48226.194      26.133598      26.133598      70.612983    
     14220  -19709.717      1.3098941e-06  8.2413755e-06 -0.00010394463  48226.194      26.133598      26.133598      70.612983    
     14230  -19709.717      1.1779871e-06  8.2939014e-06 -0.00010603816  48226.194      26.133599      26.133599      70.612983    
     14240  -19709.717      8.9841102e-07  8.5279527e-06 -0.00011058069  48226.194      26.133599      26.133599      70.612983    
     14250  -19709.717      1.2085098e-06  8.9830164e-06 -0.00011812713  48226.194      26.133599      26.133599      70.612983    
     14260  -19709.717      1.4671682e-06  9.5661558e-06 -0.00012753633  48226.194      26.133599      26.133599      70.612983    
     14270  -19709.717      1.4578352e-06  1.0072912e-05 -0.00013605719  48226.194      26.133599      26.133599      70.612983    
     14280  -19709.717      1.8350496e-06  1.030579e-05  -0.00014088155  48226.194      26.133599      26.133599      70.612983    
     14290  -19709.717      1.7488706e-06  1.0222683e-05 -0.00014140222  48226.194      26.133599      26.133599      70.612983    
     14300  -19709.717      1.2234107e-06  9.9547707e-06 -0.00013946536  48226.194      26.133599      26.133599      70.612983    
     14310  -19709.717      1.10238e-06    9.6740094e-06 -0.00013747676  48226.194      26.133599      26.133599      70.612983    
     14320  -19709.717      1.4117973e-06  9.4715925e-06 -0.00013659769  48226.194      26.133599      26.133599      70.612983    
     14330  -19709.717      1.3786694e-06  9.3522299e-06 -0.00013680267  48226.194      26.133599      26.133599      70.612983    
     14340  -19709.717      1.6404161e-06  9.3127894e-06 -0.00013815152  48226.194      26.133599      26.133599      70.612983    
     14350  -19709.717      1.6420018e-06  9.4099601e-06 -0.00014168576  48226.194      26.133599      26.133599      70.612983    
     14360  -19709.717      1.202342e-06   9.7383102e-06 -0.00014896233  48226.194      26.133599      26.133599      70.612983    
     14370  -19709.717      1.3356725e-06  1.0321664e-05 -0.00016032109  48226.194      26.133599      26.133599      70.612983    
     14380  -19709.717      1.6242684e-06  1.0991236e-05 -0.00017305962  48226.194      26.133599      26.133599      70.612983    
     14390  -19709.717      1.8678613e-06  1.1380502e-05 -0.00018149083  48226.195      26.133599      26.133599      70.612983    
     14400  -19709.717      2.2481299e-06  1.1176675e-05 -0.00018063284  48226.195      26.133599      26.133599      70.612983    
     14410  -19709.717      2.2573732e-06  1.0461921e-05 -0.00017152759  48226.195      26.133599      26.133599      70.612983    
     14420  -19709.717      1.7453446e-06  9.6789417e-06 -0.00016132724  48226.195      26.133599      26.133599      70.612983    
     14430  -19709.717      9.3695848e-07  9.2563343e-06 -0.00015735858  48226.195      26.133599      26.133599      70.612984    
     14440  -19709.717      1.0892563e-06  9.3569188e-06 -0.00016254914  48226.195      26.133599      26.133599      70.612984    
     14450  -19709.717      1.8878036e-06  9.8445911e-06 -0.00017450945  48226.195      26.133599      26.133599      70.612984    
     14460  -19709.717      2.2884048e-06  1.0375382e-05 -0.00018704765  48226.195      26.133599      26.133599      70.612984    
     14470  -19709.717      2.1108394e-06  1.0647371e-05 -0.00019487538  48226.195      26.133599      26.133599      70.612984    
     14480  -19709.717      1.537458e-06   1.0662934e-05 -0.00019840391  48226.195      26.133599      26.133599      70.612984    
     14490  -19709.717      1.1956227e-06  1.0653767e-05 -0.00020174646  48226.195      26.133599      26.133599      70.612984    
     14500  -19709.717      1.5499458e-06  1.0748659e-05 -0.00020683723  48226.195      26.133599      26.133599      70.612984    
     14510  -19709.717      1.8462059e-06  1.0787786e-05 -0.00021065794  48226.195      26.133599      26.133599      70.612984    
     14520  -19709.717      1.8961047e-06  1.0490848e-05 -0.00020810029  48226.195      26.133599      26.133599      70.612984    
     14530  -19709.717      1.6254509e-06  9.8360302e-06 -0.00019846922  48226.195      26.133599      26.133599      70.612984    
     14540  -19709.717      1.3229701e-06  9.1663251e-06 -0.00018818248  48226.195      26.133599      26.133599      70.612984    
     14550  -19709.717      1.0520829e-06  8.8627124e-06 -0.00018509898  48226.195      26.133599      26.133599      70.612984    
     14560  -19709.717      1.301261e-06   9.0148513e-06 -0.0001914376   48226.195      26.133599      26.133599      70.612984    
     14570  -19709.717      1.919171e-06   9.3301419e-06 -0.00020136685  48226.195      26.133599      26.133599      70.612984    
     14580  -19709.717      1.960774e-06   9.3094302e-06 -0.00020429183  48226.195      26.133599      26.133599      70.612984    
     14590  -19709.717      1.390115e-06   8.7179797e-06 -0.00019462646  48226.195      26.133599      26.133599      70.612984    
     14600  -19709.717      1.1322986e-06  7.8508381e-06 -0.00017847431  48226.195      26.133599      26.133599      70.612984    
     14610  -19709.717      8.4695379e-07  7.1655362e-06 -0.00016630297  48226.195      26.133599      26.133599      70.612984    
     14620  -19709.717      1.1708822e-06  6.8691453e-06 -0.00016309086  48226.195      26.133599      26.133599      70.612984    
     14630  -19709.717      1.5059785e-06  6.8723969e-06 -0.00016678348  48226.195      26.133599      26.133599      70.612984    
     14640  -19709.717      1.3593291e-06  6.9472875e-06 -0.00017200722  48226.195      26.133599      26.133599      70.612984    
     14650  -19709.717      1.0669297e-06  6.9475821e-06 -0.00017583231  48226.195      26.133599      26.133599      70.612984    
     14660  -19709.717      9.7265273e-07  6.9157489e-06 -0.00017970897  48226.195      26.133599      26.133599      70.612984    
     14670  -19709.717      9.0381102e-07  6.95883e-06   -0.00018589441  48226.195      26.133599      26.133599      70.612984    
     14680  -19709.717      1.3959388e-06  7.0773464e-06 -0.00019370456  48226.195      26.133599      26.133599      70.612984    
     14690  -19709.717      1.3625629e-06  7.1621366e-06 -0.00020037215  48226.195      26.133599      26.133599      70.612984    
     14700  -19709.717      1.0767001e-06  7.1430813e-06 -0.00020389732  48226.195      26.133599      26.133599      70.612984    
     14710  -19709.717      1.0961466e-06  7.0654659e-06 -0.00020495282  48226.196      26.133599      26.133599      70.612984    
     14720  -19709.717      9.3931295e-07  6.9782027e-06 -0.00020543744  48226.196      26.133599      26.133599      70.612984    
     14730  -19709.717      1.4218927e-06  6.8284361e-06 -0.00020450251  48226.196      26.133599      26.133599      70.612984    
     14740  -19709.717      1.3535175e-06  6.5379211e-06 -0.00019935228  48226.196      26.133599      26.133599      70.612984    
     14750  -19709.717      8.3183215e-07  6.1405562e-06 -0.00019058922  48226.196      26.133599      26.133599      70.612984    
     14760  -19709.717      9.0021145e-07  5.7574574e-06 -0.00018257384  48226.196      26.133599      26.133599      70.612984    
     14770  -19709.717      7.0929882e-07  5.4620736e-06 -0.00017740766  48226.196      26.133599      26.133599      70.612984    
     14780  -19709.717      1.1076666e-06  5.2510555e-06 -0.00017436249  48226.196      26.133599      26.133599      70.612984    
     14790  -19709.717      1.0707759e-06  5.1324853e-06 -0.00017401089  48226.196      26.133599      26.133599      70.612984    
     14800  -19709.717      7.3546747e-07  5.1674742e-06 -0.00017918258  48226.196      26.133599      26.133599      70.612984    
     14810  -19709.717      8.0259562e-07  5.3684755e-06 -0.00019041479  48226.196      26.133599      26.133599      70.612984    
     14820  -19709.717      8.142687e-07   5.5724198e-06 -0.00020157805  48226.196      26.133599      26.133599      70.612984    
     14830  -19709.717      9.219852e-07   5.5227278e-06 -0.00020332677  48226.196      26.133599      26.133599      70.612984    
     14840  -19709.717      7.9537714e-07  5.1847934e-06 -0.00019432137  48226.196      26.133599      26.133599      70.612984    
     14850  -19709.717      6.376243e-07   4.8053446e-06 -0.00018349437  48226.196      26.133599      26.133599      70.612984    
     14860  -19709.717      6.2698397e-07  4.588695e-06  -0.00017828713  48226.196      26.133599      26.133599      70.612984    
     14870  -19709.717      7.7702191e-07  4.5168355e-06 -0.00017864827  48226.196      26.133599      26.133599      70.612984    
     14880  -19709.717      7.3103199e-07  4.4737339e-06 -0.00018068294  48226.196      26.133599      26.133599      70.612984    
     14890  -19709.717      6.3354019e-07  4.4315965e-06 -0.00018237265  48226.196      26.133599      26.133599      70.612984    
     14900  -19709.717      6.4610943e-07  4.4346109e-06 -0.00018510432  48226.196      26.133599      26.133599      70.612984    
     14910  -19709.717      7.6669783e-07  4.4402217e-06 -0.00018821863  48226.196      26.133599      26.133599      70.612984    
     14920  -19709.717      8.6992798e-07  4.335243e-06  -0.00018691282  48226.196      26.133599      26.133599      70.612984    
     14930  -19709.717      6.6596544e-07  4.1356704e-06 -0.00018167471  48226.196      26.133599      26.133599      70.612984    
     14940  -19709.717      5.1004099e-07  4.001847e-06  -0.000180815    48226.196      26.133599      26.133599      70.612984    
     14950  -19709.717      6.2780564e-07  4.0193022e-06 -0.00018760087  48226.196      26.133599      26.133599      70.612984    
     14960  -19709.717      9.1694601e-07  4.0962415e-06 -0.00019607401  48226.196      26.133599      26.133599      70.612984    
     14970  -19709.717      7.5715846e-07  4.1121397e-06 -0.0002012396   48226.196      26.133599      26.133599      70.612984    
     14980  -19709.717      5.3633075e-07  4.0599206e-06 -0.00020240937  48226.196      26.133599      26.133599      70.612984    
     14990  -19709.717      5.8649142e-07  3.9009612e-06 -0.00019596272  48226.196      26.133599      26.133599      70.612984    
     15000  -19709.717      7.3410922e-07  3.532665e-06  -0.00017966267  48226.196      26.133599      26.133599      70.612984    
     15010  -19709.717      6.5393358e-07  3.0888544e-06 -0.0001605014   48226.196      26.133599      26.133599      70.612984    
     15020  -19709.717      3.1774546e-07  2.9160287e-06 -0.00015519533  48226.196      26.133599      26.133599      70.612984    
     15030  -19709.717      3.6556866e-07  3.1710197e-06 -0.00017347113  48226.196      26.133599      26.133599      70.612984    
     15040  -19709.717      7.1959948e-07  3.544637e-06  -0.00019914813  48226.196      26.133599      26.133599      70.612984    
     15050  -19709.717      7.7552213e-07  3.4549475e-06 -0.00019811445  48226.196      26.133599      26.133599      70.612984    
     15060  -19709.717      3.9602673e-07  3.0218389e-06 -0.00017822534  48226.196      26.133599      26.133599      70.612984    
     15070  -19709.717      3.4133694e-07  2.8147589e-06 -0.00017228711  48226.196      26.133599      26.133599      70.612984    
     15080  -19709.717      6.0534684e-07  2.8849161e-06 -0.0001825834   48226.196      26.133599      26.133599      70.612984    
     15090  -19709.717      5.3507911e-07  2.8809159e-06 -0.00018747518  48226.196      26.133599      26.133599      70.612984    
